Topic,Content block,Scene,Scene name,Current copy,Proposed copy,Notes,Source file,Field ID
"Shared · Place & setting","Arizona stat 2 · stat","14","Arizona","90 min","","","src/lib/sprint5-content.ts","14-arizona-stat-2-stat-default"
"Shared · Place & setting","Arizona stat 2 · sublabel","14","Arizona","day trips with friends between classes","","","src/lib/sprint5-content.ts","14-arizona-stat-2-sublabel-default"
"Shared · Place & setting","Arizona stat 3 · label","14","Arizona","to the Grand Canyon","","","src/lib/sprint5-content.ts","14-arizona-stat-3-label-default"
"Shared · Place & setting","Arizona stat 3 · stat","14","Arizona","3.5 hrs","","","src/lib/sprint5-content.ts","14-arizona-stat-3-stat-default"
"Shared · Place & setting","Arizona stat 3 · sublabel","14","Arizona","field research with professors","","","src/lib/sprint5-content.ts","14-arizona-stat-3-sublabel-default"
"Shared · Place & setting","Arizona stat 4 · label","14","Arizona","national parks & monuments","","","src/lib/sprint5-content.ts","14-arizona-stat-4-label-default"
"Shared · Place & setting","Arizona stat 4 · stat","14","Arizona","24","","","src/lib/sprint5-content.ts","14-arizona-stat-4-stat-default"
"Shared · Place & setting","Arizona stat 4 · sublabel","14","Arizona","in Arizona — your backyard laboratory","","","src/lib/sprint5-content.ts","14-arizona-stat-4-sublabel-default"
"Shared · Place & setting","Arizona stat 5 · label","14","Arizona","average temperature","","","src/lib/sprint5-content.ts","14-arizona-stat-5-label-default"
"Shared · Place & setting","Arizona stat 5 · stat","14","Arizona","75°","","","src/lib/sprint5-content.ts","14-arizona-stat-5-stat-default"
"Shared · Place & setting","Arizona stat 5 · sublabel","14","Arizona","Arizona is more than a backdrop — it's part of the experience","","","src/lib/sprint5-content.ts","14-arizona-stat-5-sublabel-default"
"Shared · Place & setting","Scene UI · headline line 1","14","Arizona","Arizona isn't a backdrop.","","","src/components/scenes/Scene14Arizona.tsx","14-scene-ui-headline-line-1-default"
"Shared · Place & setting","Scene UI · headline line 2","14","Arizona","It's part of the story.","","","src/components/scenes/Scene14Arizona.tsx","14-scene-ui-headline-line-2-default"
"Shared · Place & setting","Scene UI · kicker","14","Arizona","The Southwest","","","src/components/scenes/Scene14Arizona.tsx","14-scene-ui-kicker-default"
"Shared · Place & setting","Place 1 · description","15","Unexpected Places","Study wildlife patterns and climate change on a 10-day expedition — polar plunge, glacier hikes, and penguins. Every winter.","","","src/lib/sprint5-content.ts","15-place-1-description-default"
"Shared · Place & setting","Place 1 · href","15","Unexpected Places","https://degrees.asu.edu/bachelors/major/ASU00/LAEESBS/earth-and-environmental-sciences?utm_source=myfuture&utm_medium=web&utm_campaign=place-antarctica-degree","","","src/lib/sprint5-content.ts","15-place-1-href-default"
"Shared · Place & setting","Place 1 · imageAlt","15","Unexpected Places","Antarctica study abroad expedition","","","src/lib/sprint5-content.ts","15-place-1-imagealt-default"
"Shared · Place & setting","Place 1 · imageSrc","15","Unexpected Places","https://images.unsplash.com/photo-1559827260-dc66d52bef19?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint5-content.ts","15-place-1-imagesrc-default"
"Shared · Place & setting","Place 1 · title","15","Unexpected Places","Antarctica","","","src/lib/sprint5-content.ts","15-place-1-title-default"
"Shared · Place & setting","Place 2 · description","15","Unexpected Places","ASU California Center — steps from the Fashion District and the film industry. Student housing at Broadway Palace.","","","src/lib/sprint5-content.ts","15-place-2-description-default"
"Shared · Place & setting","Place 2 · href","15","Unexpected Places","https://degrees.asu.edu/bachelors/major/ASU00/HIFMPBFA/film-and-media-production?utm_source=myfuture&utm_medium=web&utm_campaign=place-la-degree","","","src/lib/sprint5-content.ts","15-place-2-href-default"
"Shared · Place & setting","Place 2 · imageAlt","15","Unexpected Places","ASU California Center in downtown Los Angeles","","","src/lib/sprint5-content.ts","15-place-2-imagealt-default"
"Shared · Place & setting","Place 2 · imageSrc","15","Unexpected Places","https://images.unsplash.com/photo-1497366216548-37526070297c?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint5-content.ts","15-place-2-imagesrc-default"
"Shared · Place & setting","Place 2 · title","15","Unexpected Places","Los Angeles","","","src/lib/sprint5-content.ts","15-place-2-title-default"
"Shared · Place & setting","Place 3 · description","15","Unexpected Places","ASU London opens fall 2026 in Islington — computer science, engineering, or business. Earn a U.K. degree in three years.","","","src/lib/sprint5-content.ts","15-place-3-description-default"
"Shared · Place & setting","Place 3 · href","15","Unexpected Places","https://degrees.asu.edu/bachelors/major/ASU00/LAINRBA/international-relations?utm_source=myfuture&utm_medium=web&utm_campaign=place-london-degree","","","src/lib/sprint5-content.ts","15-place-3-href-default"
"Shared · Place & setting","Place 3 · imageAlt","15","Unexpected Places","London cityscape and student life","","","src/lib/sprint5-content.ts","15-place-3-imagealt-default"
"Shared · Place & setting","Place 3 · imageSrc","15","Unexpected Places","https://images.unsplash.com/photo-1513635269975-59663e0ac1ad?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint5-content.ts","15-place-3-imagesrc-default"
"Shared · Place & setting","Place 3 · title","15","Unexpected Places","London","","","src/lib/sprint5-content.ts","15-place-3-title-default"
"Shared · Place & setting","Place 4 · description","15","Unexpected Places","ASU BIOS — the Bermuda Institute of Ocean Sciences. Scientific analysis of the ocean with hands-on student learning.","","","src/lib/sprint5-content.ts","15-place-4-description-default"
"Shared · Place & setting","Place 4 · href","15","Unexpected Places","https://degrees.asu.edu/bachelors/major/ASU00/LAEESBS/earth-and-environmental-sciences?utm_source=myfuture&utm_medium=web&utm_campaign=place-bermuda-degree","","","src/lib/sprint5-content.ts","15-place-4-href-default"
"Shared · Place & setting","Place 4 · imageAlt","15","Unexpected Places","Ocean sciences research in Bermuda","","","src/lib/sprint5-content.ts","15-place-4-imagealt-default"
"Shared · Place & setting","Place 4 · imageSrc","15","Unexpected Places","https://images.unsplash.com/photo-1559827260-dc66d52bef19?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint5-content.ts","15-place-4-imagesrc-default"
"Shared · Place & setting","Place 4 · title","15","Unexpected Places","Bermuda","","","src/lib/sprint5-content.ts","15-place-4-title-default"
"Shared · Place & setting","Place 5 · description","15","Unexpected Places","Interact with thought leaders and policymakers. Earn your degree through ASU Local at the Washington Center.","","","src/lib/sprint5-content.ts","15-place-5-description-default"
"Shared · Place & setting","Place 5 · href","15","Unexpected Places","https://degrees.asu.edu/bachelors/major/ASU00/PPPAFBS/public-service-and-public-policy?utm_source=myfuture&utm_medium=web&utm_campaign=place-dc-degree","","","src/lib/sprint5-content.ts","15-place-5-href-default"
"Shared · Place & setting","Place 5 · imageAlt","15","Unexpected Places","ASU presence in Washington D.C.","","","src/lib/sprint5-content.ts","15-place-5-imagealt-default"
"Shared · Place & setting","Place 5 · imageSrc","15","Unexpected Places","https://images.unsplash.com/photo-1529107386315-e1a2ed48a620?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint5-content.ts","15-place-5-imagesrc-default"
"Shared · Place & setting","Place 5 · title","15","Unexpected Places","Washington, D.C.","","","src/lib/sprint5-content.ts","15-place-5-title-default"
"Shared · Place & setting","Scene UI · headline line 1","15","Unexpected Places","Go to class in","","","src/components/scenes/Scene15UnexpectedPlaces.tsx","15-scene-ui-headline-line-1-default"
"Shared · Place & setting","Scene UI · headline line 2","15","Unexpected Places","unexpected places.","","","src/components/scenes/Scene15UnexpectedPlaces.tsx","15-scene-ui-headline-line-2-default"
"Shared · Place & setting","Scene UI · kicker","15","Unexpected Places","Beyond campus","","","src/components/scenes/Scene15UnexpectedPlaces.tsx","15-scene-ui-kicker-default"
"Shared · Place & setting","Scene UI · subhead","15","Unexpected Places","4,300+ students in global programs each year · 65+ countries","","","src/components/scenes/Scene15UnexpectedPlaces.tsx","15-scene-ui-subhead-default"
"Shared · Visit & picture yourself","Visit CTA · cta","17","Picture Yourself","Schedule a visit","","","src/lib/sprint7-content.ts","17-visit-cta-cta-campus-specific"
"Shared · Visit & picture yourself","Visit CTA · cta","17","Picture Yourself","Explore ASU Online","","","src/lib/sprint7-content.ts","17-visit-cta-cta-online"
"Shared · Visit & picture yourself","Visit CTA · cta","17","Picture Yourself","Explore campuses","","","src/lib/sprint7-content.ts","17-visit-cta-cta-undecided"
"Shared · Visit & picture yourself","Visit CTA · emphasis","17","Picture Yourself","for yourself.","","","src/lib/sprint7-content.ts","17-visit-cta-emphasis-campus-specific"
"Shared · Visit & picture yourself","Visit CTA · emphasis","17","Picture Yourself","ASU Online.","","","src/lib/sprint7-content.ts","17-visit-cta-emphasis-online"
"Shared · Visit & picture yourself","Visit CTA · emphasis","17","Picture Yourself","that fits you.","","","src/lib/sprint7-content.ts","17-visit-cta-emphasis-undecided"
"Shared · Visit & picture yourself","Visit CTA · headline","17","Picture Yourself","See Tempe","","","src/lib/sprint7-content.ts","17-visit-cta-headline-campus-specific"
"Shared · Visit & picture yourself","Visit CTA · headline","17","Picture Yourself","Explore","","","src/lib/sprint7-content.ts","17-visit-cta-headline-online"
"Shared · Visit & picture yourself","Visit CTA · headline","17","Picture Yourself","Find the campus","","","src/lib/sprint7-content.ts","17-visit-cta-headline-undecided"
"Shared · Visit & picture yourself","Visit CTA · preline","17","Picture Yourself","If you're starting to picture yourself here —","","","src/lib/sprint7-content.ts","17-visit-cta-preline-campus-specific"
"Shared · Visit & picture yourself","Visit CTA · preline","17","Picture Yourself","Ready to learn more —","","","src/lib/sprint7-content.ts","17-visit-cta-preline-online"
"Shared · Visit & picture yourself","Visit CTA · preline","17","Picture Yourself","If you're starting to picture yourself here —","","","src/lib/sprint7-content.ts","17-visit-cta-preline-undecided"
"Shared · Visit & picture yourself","Visit CTA · subline","17","Picture Yourself","Join an Experience ASU tour. A current Sun Devil shows you around, shares their story, and answers your questions.","","","src/lib/sprint7-content.ts","17-visit-cta-subline-campus-specific"
